Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,Telephone Number,Measure ID,Measure Name,Score,Sample,Footnote,Start Date,End Date
360365,AVITA ONTARIO,715 RICHLAND MALL,ONTARIO,OH,44906,RICHLAND,(419) 462-4534,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024
360365,AVITA ONTARIO,715 RICHLAND MALL,ONTARIO,OH,44906,RICHLAND,(419) 462-4534,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
360365,AVITA ONTARIO,715 RICHLAND MALL,ONTARIO,OH,44906,RICHLAND,(419) 462-4534,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
360365,AVITA ONTARIO,715 RICHLAND MALL,ONTARIO,OH,44906,RICHLAND,(419) 462-4534,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024
360367,LAKE HEALTH BEACHWOOD MEDICAL CENTER,25501 CHAGRIN BOULEVARD,BEACHWOOD,OH,44122,CUYAHOGA,(216) 545-4800,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
360367,LAKE HEALTH BEACHWOOD MEDICAL CENTER,25501 CHAGRIN BOULEVARD,BEACHWOOD,OH,44122,CUYAHOGA,(216) 545-4800,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
360367,LAKE HEALTH BEACHWOOD MEDICAL CENTER,25501 CHAGRIN BOULEVARD,BEACHWOOD,OH,44122,CUYAHOGA,(216) 545-4800,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
360367,LAKE HEALTH BEACHWOOD MEDICAL CENTER,25501 CHAGRIN BOULEVARD,BEACHWOOD,OH,44122,CUYAHOGA,(216) 545-4800,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
360368,KETTERING HEALTH TROY,600 WEST MAIN STREET,TROY,OH,45373,MIAMI,(937) 980-7000,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
360368,KETTERING HEALTH TROY,600 WEST MAIN STREET,TROY,OH,45373,MIAMI,(937) 980-7000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
360368,KETTERING HEALTH TROY,600 WEST MAIN STREET,TROY,OH,45373,MIAMI,(937) 980-7000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
360368,KETTERING HEALTH TROY,600 WEST MAIN STREET,TROY,OH,45373,MIAMI,(937) 980-7000,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
360374,MERCY HEALTH KINGS MILLS HOSPITAL LLC,5440 KINGS ISLAND DRIVE,MASON,OH,45040,WARREN,(513) 637-9999,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
360374,MERCY HEALTH KINGS MILLS HOSPITAL LLC,5440 KINGS ISLAND DRIVE,MASON,OH,45040,WARREN,(513) 637-9999,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
360374,MERCY HEALTH KINGS MILLS HOSPITAL LLC,5440 KINGS ISLAND DRIVE,MASON,OH,45040,WARREN,(513) 637-9999,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
360374,MERCY HEALTH KINGS MILLS HOSPITAL LLC,5440 KINGS ISLAND DRIVE,MASON,OH,45040,WARREN,(513) 637-9999,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361300,PAULDING COUNTY HOSPITAL,1035 WEST WAYNE ST.,PAULDING,OH,45879,PAULDING,(419) 399-4080,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361300,PAULDING COUNTY HOSPITAL,1035 WEST WAYNE ST.,PAULDING,OH,45879,PAULDING,(419) 399-4080,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361300,PAULDING COUNTY HOSPITAL,1035 WEST WAYNE ST.,PAULDING,OH,45879,PAULDING,(419) 399-4080,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361300,PAULDING COUNTY HOSPITAL,1035 WEST WAYNE ST.,PAULDING,OH,45879,PAULDING,(419) 399-4080,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,5,01/01/2024,12/31/2024
361302,TWIN CITY MEDICAL CENTER,819 NORTH FIRST STREET,DENNISON,OH,44621,TUSCARAWAS,(740) 922-2800,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361302,TWIN CITY MEDICAL CENTER,819 NORTH FIRST STREET,DENNISON,OH,44621,TUSCARAWAS,(740) 922-2800,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361302,TWIN CITY MEDICAL CENTER,819 NORTH FIRST STREET,DENNISON,OH,44621,TUSCARAWAS,(740) 922-2800,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361302,TWIN CITY MEDICAL CENTER,819 NORTH FIRST STREET,DENNISON,OH,44621,TUSCARAWAS,(740) 922-2800,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361303,LODI COMMUNITY HOSPITAL,225 ELYRIA STREET,LODI,OH,44254,MEDINA,(330) 948-1222,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361303,LODI COMMUNITY HOSPITAL,225 ELYRIA STREET,LODI,OH,44254,MEDINA,(330) 948-1222,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361303,LODI COMMUNITY HOSPITAL,225 ELYRIA STREET,LODI,OH,44254,MEDINA,(330) 948-1222,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361303,LODI COMMUNITY HOSPITAL,225 ELYRIA STREET,LODI,OH,44254,MEDINA,(330) 948-1222,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361304,GREENFIELD AREA MEDICAL CENTER,550 MIRABEAU STREET,GREENFIELD,OH,45123,HIGHLAND,(937) 981-9400,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361304,GREENFIELD AREA MEDICAL CENTER,550 MIRABEAU STREET,GREENFIELD,OH,45123,HIGHLAND,(937) 981-9400,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361304,GREENFIELD AREA MEDICAL CENTER,550 MIRABEAU STREET,GREENFIELD,OH,45123,HIGHLAND,(937) 981-9400,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361304,GREENFIELD AREA MEDICAL CENTER,550 MIRABEAU STREET,GREENFIELD,OH,45123,HIGHLAND,(937) 981-9400,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361306,MERCY ALLEN HOSPITAL,200 WEST LORAIN STREET,OBERLIN,OH,44074,LORAIN,(440) 334-7039,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361306,MERCY ALLEN HOSPITAL,200 WEST LORAIN STREET,OBERLIN,OH,44074,LORAIN,(440) 334-7039,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361306,MERCY ALLEN HOSPITAL,200 WEST LORAIN STREET,OBERLIN,OH,44074,LORAIN,(440) 334-7039,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361306,MERCY ALLEN HOSPITAL,200 WEST LORAIN STREET,OBERLIN,OH,44074,LORAIN,(440) 334-7039,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361307,UHHS MEMORIAL HOSPITAL OF GENEVA,870 WEST MAIN STREET,GENEVA,OH,44041,ASHTABULA,(440) 415-0151,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361307,UHHS MEMORIAL HOSPITAL OF GENEVA,870 WEST MAIN STREET,GENEVA,OH,44041,ASHTABULA,(440) 415-0151,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361307,UHHS MEMORIAL HOSPITAL OF GENEVA,870 WEST MAIN STREET,GENEVA,OH,44041,ASHTABULA,(440) 415-0151,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361307,UHHS MEMORIAL HOSPITAL OF GENEVA,870 WEST MAIN STREET,GENEVA,OH,44041,ASHTABULA,(440) 415-0151,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361308,UNIVERSITY HOSPITALS CONNEAUT MEDICAL CENTER,158 WEST MAIN ROAD,CONNEAUT,OH,44030,ASHTABULA,(440) 593-1131,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361308,UNIVERSITY HOSPITALS CONNEAUT MEDICAL CENTER,158 WEST MAIN ROAD,CONNEAUT,OH,44030,ASHTABULA,(440) 593-1131,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361308,UNIVERSITY HOSPITALS CONNEAUT MEDICAL CENTER,158 WEST MAIN ROAD,CONNEAUT,OH,44030,ASHTABULA,(440) 593-1131,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361308,UNIVERSITY HOSPITALS CONNEAUT MEDICAL CENTER,158 WEST MAIN ROAD,CONNEAUT,OH,44030,ASHTABULA,(440) 593-1131,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361309,"HENRY COUNTY HOSPITAL, INC",1600 EAST RIVERVIEW AVENUE,NAPOLEON,OH,43545,HENRY,(419) 592-4015,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361309,"HENRY COUNTY HOSPITAL, INC",1600 EAST RIVERVIEW AVENUE,NAPOLEON,OH,43545,HENRY,(419) 592-4015,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361309,"HENRY COUNTY HOSPITAL, INC",1600 EAST RIVERVIEW AVENUE,NAPOLEON,OH,43545,HENRY,(419) 592-4015,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361309,"HENRY COUNTY HOSPITAL, INC",1600 EAST RIVERVIEW AVENUE,NAPOLEON,OH,43545,HENRY,(419) 592-4015,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361310,MERCY HEALTH - WILLARD HOSPITAL,1100 NEAL ZICK ROAD,WILLARD,OH,44890,HURON,(419) 964-5000,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361310,MERCY HEALTH - WILLARD HOSPITAL,1100 NEAL ZICK ROAD,WILLARD,OH,44890,HURON,(419) 964-5000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361310,MERCY HEALTH - WILLARD HOSPITAL,1100 NEAL ZICK ROAD,WILLARD,OH,44890,HURON,(419) 964-5000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361310,MERCY HEALTH - WILLARD HOSPITAL,1100 NEAL ZICK ROAD,WILLARD,OH,44890,HURON,(419) 964-5000,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361311,HARRISON COMMUNITY HOSPITAL,951 EAST MARKET STREET,CADIZ,OH,43907,HARRISON,(740) 942-8625,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361311,HARRISON COMMUNITY HOSPITAL,951 EAST MARKET STREET,CADIZ,OH,43907,HARRISON,(740) 942-8625,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361311,HARRISON COMMUNITY HOSPITAL,951 EAST MARKET STREET,CADIZ,OH,43907,HARRISON,(740) 942-8625,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361311,HARRISON COMMUNITY HOSPITAL,951 EAST MARKET STREET,CADIZ,OH,43907,HARRISON,(740) 942-8625,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,5,01/01/2024,12/31/2024
361312,MERCY HEALTH - URBANA HOSPITAL,904 SCIOTO STREET,URBANA,OH,43078,CHAMPAIGN,(937) 653-5231,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361312,MERCY HEALTH - URBANA HOSPITAL,904 SCIOTO STREET,URBANA,OH,43078,CHAMPAIGN,(937) 653-5231,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361312,MERCY HEALTH - URBANA HOSPITAL,904 SCIOTO STREET,URBANA,OH,43078,CHAMPAIGN,(937) 653-5231,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361312,MERCY HEALTH - URBANA HOSPITAL,904 SCIOTO STREET,URBANA,OH,43078,CHAMPAIGN,(937) 653-5231,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361313,OHIOHEALTH MORROW COUNTY HOSPITAL,651 WEST MARION ROAD,MOUNT GILEAD,OH,43338,MORROW,(419) 946-5015,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361313,OHIOHEALTH MORROW COUNTY HOSPITAL,651 WEST MARION ROAD,MOUNT GILEAD,OH,43338,MORROW,(419) 946-5015,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361313,OHIOHEALTH MORROW COUNTY HOSPITAL,651 WEST MARION ROAD,MOUNT GILEAD,OH,43338,MORROW,(419) 946-5015,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361313,OHIOHEALTH MORROW COUNTY HOSPITAL,651 WEST MARION ROAD,MOUNT GILEAD,OH,43338,MORROW,(419) 946-5015,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,5,01/01/2024,12/31/2024
361314,MAGRUDER HOSPITAL,615 FULTON ST,PORT CLINTON,OH,43452,OTTAWA,(419) 734-3131,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024
361314,MAGRUDER HOSPITAL,615 FULTON ST,PORT CLINTON,OH,43452,OTTAWA,(419) 734-3131,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361314,MAGRUDER HOSPITAL,615 FULTON ST,PORT CLINTON,OH,43452,OTTAWA,(419) 734-3131,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361314,MAGRUDER HOSPITAL,615 FULTON ST,PORT CLINTON,OH,43452,OTTAWA,(419) 734-3131,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361315,HARDIN MEMORIAL HOSPITAL,921 EAST FRANKLIN STREET,KENTON,OH,43326,HARDIN,(419) 673-0761,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361315,HARDIN MEMORIAL HOSPITAL,921 EAST FRANKLIN STREET,KENTON,OH,43326,HARDIN,(419) 673-0761,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361315,HARDIN MEMORIAL HOSPITAL,921 EAST FRANKLIN STREET,KENTON,OH,43326,HARDIN,(419) 673-0761,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361315,HARDIN MEMORIAL HOSPITAL,921 EAST FRANKLIN STREET,KENTON,OH,43326,HARDIN,(419) 673-0761,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,5,01/01/2024,12/31/2024
361316,BUCYRUS COMMUNITY HOSPITAL,629 NORTH SANDUSKY AVENUE,BUCYRUS,OH,44820,CRAWFORD,(419) 563-9376,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361316,BUCYRUS COMMUNITY HOSPITAL,629 NORTH SANDUSKY AVENUE,BUCYRUS,OH,44820,CRAWFORD,(419) 563-9376,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361316,BUCYRUS COMMUNITY HOSPITAL,629 NORTH SANDUSKY AVENUE,BUCYRUS,OH,44820,CRAWFORD,(419) 563-9376,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361316,BUCYRUS COMMUNITY HOSPITAL,629 NORTH SANDUSKY AVENUE,BUCYRUS,OH,44820,CRAWFORD,(419) 563-9376,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361318,FOSTORIA COMMUNITY HOSPITAL,501 VAN BUREN STREET,FOSTORIA,OH,44830,SENECA,(419) 435-7734,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361318,FOSTORIA COMMUNITY HOSPITAL,501 VAN BUREN STREET,FOSTORIA,OH,44830,SENECA,(419) 435-7734,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361318,FOSTORIA COMMUNITY HOSPITAL,501 VAN BUREN STREET,FOSTORIA,OH,44830,SENECA,(419) 435-7734,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361318,FOSTORIA COMMUNITY HOSPITAL,501 VAN BUREN STREET,FOSTORIA,OH,44830,SENECA,(419) 435-7734,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361319,SELBY GENERAL HOSPITAL,1106 COLEGATE DRIVE,MARIETTA,OH,45750,WASHINGTON,(740) 568-2000,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361319,SELBY GENERAL HOSPITAL,1106 COLEGATE DRIVE,MARIETTA,OH,45750,WASHINGTON,(740) 568-2000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361319,SELBY GENERAL HOSPITAL,1106 COLEGATE DRIVE,MARIETTA,OH,45750,WASHINGTON,(740) 568-2000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361319,SELBY GENERAL HOSPITAL,1106 COLEGATE DRIVE,MARIETTA,OH,45750,WASHINGTON,(740) 568-2000,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361320,HOLZER MEDICAL CENTER JACKSON,500 BURLINGTON ROAD,JACKSON,OH,45640,JACKSON,(740) 395-8500,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361320,HOLZER MEDICAL CENTER JACKSON,500 BURLINGTON ROAD,JACKSON,OH,45640,JACKSON,(740) 395-8500,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361320,HOLZER MEDICAL CENTER JACKSON,500 BURLINGTON ROAD,JACKSON,OH,45640,JACKSON,(740) 395-8500,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361320,HOLZER MEDICAL CENTER JACKSON,500 BURLINGTON ROAD,JACKSON,OH,45640,JACKSON,(740) 395-8500,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361321,"BARNESVILLE HOSPITAL ASSOCIATION, INC",639 WEST MAIN STREET,BARNESVILLE,OH,43713,BELMONT,(740) 425-3941,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361321,"BARNESVILLE HOSPITAL ASSOCIATION, INC",639 WEST MAIN STREET,BARNESVILLE,OH,43713,BELMONT,(740) 425-3941,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361321,"BARNESVILLE HOSPITAL ASSOCIATION, INC",639 WEST MAIN STREET,BARNESVILLE,OH,43713,BELMONT,(740) 425-3941,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361321,"BARNESVILLE HOSPITAL ASSOCIATION, INC",639 WEST MAIN STREET,BARNESVILLE,OH,43713,BELMONT,(740) 425-3941,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,5,01/01/2024,12/31/2024
361322,BLUFFTON HOSPITAL,139 GARAU STREET,BLUFFTON,OH,45817,ALLEN,(419) 358-9010,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024
361322,BLUFFTON HOSPITAL,139 GARAU STREET,BLUFFTON,OH,45817,ALLEN,(419) 358-9010,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361322,BLUFFTON HOSPITAL,139 GARAU STREET,BLUFFTON,OH,45817,ALLEN,(419) 358-9010,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361322,BLUFFTON HOSPITAL,139 GARAU STREET,BLUFFTON,OH,45817,ALLEN,(419) 358-9010,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361323,AULTMAN ORRVILLE HOSPITAL,832 SOUTH MAIN STREET,ORRVILLE,OH,44667,WAYNE,(330) 682-3010,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024
361323,AULTMAN ORRVILLE HOSPITAL,832 SOUTH MAIN STREET,ORRVILLE,OH,44667,WAYNE,(330) 682-3010,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024
361323,AULTMAN ORRVILLE HOSPITAL,832 SOUTH MAIN STREET,ORRVILLE,OH,44667,WAYNE,(330) 682-3010,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024
361323,AULTMAN ORRVILLE HOSPITAL,832 SOUTH MAIN STREET,ORRVILLE,OH,44667,WAYNE,(330) 682-3010,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024
361324,OHIOHEALTH SHELBY HOSPITAL,199 WEST MAIN STREET,SHELBY,OH,44875,RICHLAND,(419) 342-5015,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361324,OHIOHEALTH SHELBY HOSPITAL,199 WEST MAIN STREET,SHELBY,OH,44875,RICHLAND,(419) 342-5015,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361324,OHIOHEALTH SHELBY HOSPITAL,199 WEST MAIN STREET,SHELBY,OH,44875,RICHLAND,(419) 342-5015,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361324,OHIOHEALTH SHELBY HOSPITAL,199 WEST MAIN STREET,SHELBY,OH,44875,RICHLAND,(419) 342-5015,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,5,01/01/2024,12/31/2024
361325,GALION COMMUNITY HOSPITAL,269 PORTLAND WAY SOUTH,GALION,OH,44833,CRAWFORD,(419) 468-4841,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024
361325,GALION COMMUNITY HOSPITAL,269 PORTLAND WAY SOUTH,GALION,OH,44833,CRAWFORD,(419) 468-4841,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361325,GALION COMMUNITY HOSPITAL,269 PORTLAND WAY SOUTH,GALION,OH,44833,CRAWFORD,(419) 468-4841,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361325,GALION COMMUNITY HOSPITAL,269 PORTLAND WAY SOUTH,GALION,OH,44833,CRAWFORD,(419) 468-4841,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024
361326,ADAMS COUNTY REGIONAL MEDICAL CENTER,230 MEDICAL CENTER DRIVE,SEAMAN,OH,45679,ADAMS,(937) 386-3400,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361326,ADAMS COUNTY REGIONAL MEDICAL CENTER,230 MEDICAL CENTER DRIVE,SEAMAN,OH,45679,ADAMS,(937) 386-3400,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361326,ADAMS COUNTY REGIONAL MEDICAL CENTER,230 MEDICAL CENTER DRIVE,SEAMAN,OH,45679,ADAMS,(937) 386-3400,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361326,ADAMS COUNTY REGIONAL MEDICAL CENTER,230 MEDICAL CENTER DRIVE,SEAMAN,OH,45679,ADAMS,(937) 386-3400,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,5,01/01/2024,12/31/2024
361327,COMMUNITY HOSPITALS AND WELLNESS CENTERS,909 EAST SNYDER AVENUE,MONTPELIER,OH,43543,WILLIAMS,(419) 636-1131,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
