Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,Telephone Number,Measure ID,Measure Name,Score,Sample,Footnote,Start Date,End Date,geo_lat,geo_lon
360348,DUBLIN METHODIST HOSPITAL,7500 HOSPITAL AVENUE,DUBLIN,OH,43016,FRANKLIN,(614) 544-8273,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,,
360348,DUBLIN METHODIST HOSPITAL,7500 HOSPITAL AVENUE,DUBLIN,OH,43016,FRANKLIN,(614) 544-8273,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,,
360348,DUBLIN METHODIST HOSPITAL,7500 HOSPITAL AVENUE,DUBLIN,OH,43016,FRANKLIN,(614) 544-8273,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,,
360348,DUBLIN METHODIST HOSPITAL,7500 HOSPITAL AVENUE,DUBLIN,OH,43016,FRANKLIN,(614) 544-8273,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,,
360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,444 NORTH MAIN STREET,AKRON,OH,44310,SUMMIT,(330) 670-4152,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,41.096982,-81.512211
360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,444 NORTH MAIN STREET,AKRON,OH,44310,SUMMIT,(330) 670-4152,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,41.096982,-81.512211
360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,444 NORTH MAIN STREET,AKRON,OH,44310,SUMMIT,(330) 670-4152,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,41.096982,-81.512211
360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,444 NORTH MAIN STREET,AKRON,OH,44310,SUMMIT,(330) 670-4152,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,41.096982,-81.512211
360352,SURGICAL HOSPITAL AT SOUTHWOODS,7630 SOUTHERN BLVD,YOUNGSTOWN,OH,44512,MAHONING,(330) 729-8000,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,41.061498,-80.6577641
360352,SURGICAL HOSPITAL AT SOUTHWOODS,7630 SOUTHERN BLVD,YOUNGSTOWN,OH,44512,MAHONING,(330) 729-8000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,41.061498,-80.6577641
360352,SURGICAL HOSPITAL AT SOUTHWOODS,7630 SOUTHERN BLVD,YOUNGSTOWN,OH,44512,MAHONING,(330) 729-8000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,41.061498,-80.6577641
360352,SURGICAL HOSPITAL AT SOUTHWOODS,7630 SOUTHERN BLVD,YOUNGSTOWN,OH,44512,MAHONING,(330) 729-8000,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,41.061498,-80.6577641
360354,WEST CHESTER HOSPITAL,7700 UNIVERSITY DRIVE,WEST CHESTER,OH,45069,BUTLER,(513) 298-7701,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,39.3584455,-84.3675305
360354,WEST CHESTER HOSPITAL,7700 UNIVERSITY DRIVE,WEST CHESTER,OH,45069,BUTLER,(513) 298-7701,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,39.3584455,-84.3675305
360354,WEST CHESTER HOSPITAL,7700 UNIVERSITY DRIVE,WEST CHESTER,OH,45069,BUTLER,(513) 298-7701,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,39.3584455,-84.3675305
360354,WEST CHESTER HOSPITAL,7700 UNIVERSITY DRIVE,WEST CHESTER,OH,45069,BUTLER,(513) 298-7701,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,39.3584455,-84.3675305
360355,OHIO VALLEY SURGICAL HOSPITAL,100 WEST MAIN STREET,SPRINGFIELD,OH,45502,CLARK,(937) 521-3900,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,39.924881,-83.813572
360355,OHIO VALLEY SURGICAL HOSPITAL,100 WEST MAIN STREET,SPRINGFIELD,OH,45502,CLARK,(937) 521-3900,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,39.924881,-83.813572
360355,OHIO VALLEY SURGICAL HOSPITAL,100 WEST MAIN STREET,SPRINGFIELD,OH,45502,CLARK,(937) 521-3900,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,39.924881,-83.813572
360355,OHIO VALLEY SURGICAL HOSPITAL,100 WEST MAIN STREET,SPRINGFIELD,OH,45502,CLARK,(937) 521-3900,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,39.924881,-83.813572
360358,DILEY RIDGE MEDICAL CENTER,7911 DILEY ROAD,CANAL WINCHESTER,OH,43110,FRANKLIN,(614) 838-7911,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,39.8486751,-82.7809855
360358,DILEY RIDGE MEDICAL CENTER,7911 DILEY ROAD,CANAL WINCHESTER,OH,43110,FRANKLIN,(614) 838-7911,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,39.8486751,-82.7809855
360358,DILEY RIDGE MEDICAL CENTER,7911 DILEY ROAD,CANAL WINCHESTER,OH,43110,FRANKLIN,(614) 838-7911,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,39.8486751,-82.7809855
360358,DILEY RIDGE MEDICAL CENTER,7911 DILEY ROAD,CANAL WINCHESTER,OH,43110,FRANKLIN,(614) 838-7911,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,39.8486751,-82.7809855
360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,3999 RICHMOND ROAD,BEACHWOOD,OH,44122,CUYAHOGA,(216) 593-5511,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,41.4528636,-81.4951844
360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,3999 RICHMOND ROAD,BEACHWOOD,OH,44122,CUYAHOGA,(216) 593-5511,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,41.4528636,-81.4951844
360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,3999 RICHMOND ROAD,BEACHWOOD,OH,44122,CUYAHOGA,(216) 593-5511,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,41.4528636,-81.4951844
360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,3999 RICHMOND ROAD,BEACHWOOD,OH,44122,CUYAHOGA,(216) 593-5511,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,41.4528636,-81.4951844
360360,SOIN MEDICAL CENTER,3535 PENTAGON PARK BLVD,BEAVER CREEK,OH,45431,GREENE,(937) 702-4000,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,,
360360,SOIN MEDICAL CENTER,3535 PENTAGON PARK BLVD,BEAVER CREEK,OH,45431,GREENE,(937) 702-4000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,,
360360,SOIN MEDICAL CENTER,3535 PENTAGON PARK BLVD,BEAVER CREEK,OH,45431,GREENE,(937) 702-4000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,,
360360,SOIN MEDICAL CENTER,3535 PENTAGON PARK BLVD,BEAVER CREEK,OH,45431,GREENE,(937) 702-4000,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,,
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,1901 ARGONNE ROAD,PORTSMOUTH,OH,45662,SCIOTO,(740) 991-4000,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,38.7472535,-82.9932602
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,1901 ARGONNE ROAD,PORTSMOUTH,OH,45662,SCIOTO,(740) 991-4000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,38.7472535,-82.9932602
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,1901 ARGONNE ROAD,PORTSMOUTH,OH,45662,SCIOTO,(740) 991-4000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,38.7472535,-82.9932602
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,1901 ARGONNE ROAD,PORTSMOUTH,OH,45662,SCIOTO,(740) 991-4000,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,38.7472535,-82.9932602
360364,CLEVELAND CLINIC AVON HOSPITAL,33300 CLEVELAND CLINIC BLVD,AVON,OH,44011,LORAIN,(440) 695-5000,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,41.4699525,-81.9828337
360364,CLEVELAND CLINIC AVON HOSPITAL,33300 CLEVELAND CLINIC BLVD,AVON,OH,44011,LORAIN,(440) 695-5000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,41.4699525,-81.9828337
360364,CLEVELAND CLINIC AVON HOSPITAL,33300 CLEVELAND CLINIC BLVD,AVON,OH,44011,LORAIN,(440) 695-5000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,41.4699525,-81.9828337
360364,CLEVELAND CLINIC AVON HOSPITAL,33300 CLEVELAND CLINIC BLVD,AVON,OH,44011,LORAIN,(440) 695-5000,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,41.4699525,-81.9828337
360365,AVITA ONTARIO,715 RICHLAND MALL,ONTARIO,OH,44906,RICHLAND,(419) 462-4534,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,40.7715036,-82.5935522
360365,AVITA ONTARIO,715 RICHLAND MALL,ONTARIO,OH,44906,RICHLAND,(419) 462-4534,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,40.7715036,-82.5935522
360365,AVITA ONTARIO,715 RICHLAND MALL,ONTARIO,OH,44906,RICHLAND,(419) 462-4534,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,40.7715036,-82.5935522
360365,AVITA ONTARIO,715 RICHLAND MALL,ONTARIO,OH,44906,RICHLAND,(419) 462-4534,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,40.7715036,-82.5935522
360367,LAKE HEALTH BEACHWOOD MEDICAL CENTER,25501 CHAGRIN BOULEVARD,BEACHWOOD,OH,44122,CUYAHOGA,(216) 545-4800,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,41.4649708,-81.4990068
360367,LAKE HEALTH BEACHWOOD MEDICAL CENTER,25501 CHAGRIN BOULEVARD,BEACHWOOD,OH,44122,CUYAHOGA,(216) 545-4800,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,41.4649708,-81.4990068
360367,LAKE HEALTH BEACHWOOD MEDICAL CENTER,25501 CHAGRIN BOULEVARD,BEACHWOOD,OH,44122,CUYAHOGA,(216) 545-4800,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,41.4649708,-81.4990068
360367,LAKE HEALTH BEACHWOOD MEDICAL CENTER,25501 CHAGRIN BOULEVARD,BEACHWOOD,OH,44122,CUYAHOGA,(216) 545-4800,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,41.4649708,-81.4990068
360368,KETTERING HEALTH TROY,600 WEST MAIN STREET,TROY,OH,45373,MIAMI,(937) 980-7000,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,40.0432481,-84.2095542
360368,KETTERING HEALTH TROY,600 WEST MAIN STREET,TROY,OH,45373,MIAMI,(937) 980-7000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,40.0432481,-84.2095542
360368,KETTERING HEALTH TROY,600 WEST MAIN STREET,TROY,OH,45373,MIAMI,(937) 980-7000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,40.0432481,-84.2095542
360368,KETTERING HEALTH TROY,600 WEST MAIN STREET,TROY,OH,45373,MIAMI,(937) 980-7000,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,40.0432481,-84.2095542
360374,MERCY HEALTH KINGS MILLS HOSPITAL LLC,5440 KINGS ISLAND DRIVE,MASON,OH,45040,WARREN,(513) 637-9999,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,39.34677,-84.2734049
360374,MERCY HEALTH KINGS MILLS HOSPITAL LLC,5440 KINGS ISLAND DRIVE,MASON,OH,45040,WARREN,(513) 637-9999,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,39.34677,-84.2734049
360374,MERCY HEALTH KINGS MILLS HOSPITAL LLC,5440 KINGS ISLAND DRIVE,MASON,OH,45040,WARREN,(513) 637-9999,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,39.34677,-84.2734049
360374,MERCY HEALTH KINGS MILLS HOSPITAL LLC,5440 KINGS ISLAND DRIVE,MASON,OH,45040,WARREN,(513) 637-9999,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,39.34677,-84.2734049
361300,PAULDING COUNTY HOSPITAL,1035 WEST WAYNE ST.,PAULDING,OH,45879,PAULDING,(419) 399-4080,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,41.1343564,-84.6010933
361300,PAULDING COUNTY HOSPITAL,1035 WEST WAYNE ST.,PAULDING,OH,45879,PAULDING,(419) 399-4080,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,41.1343564,-84.6010933
361300,PAULDING COUNTY HOSPITAL,1035 WEST WAYNE ST.,PAULDING,OH,45879,PAULDING,(419) 399-4080,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,41.1343564,-84.6010933
361300,PAULDING COUNTY HOSPITAL,1035 WEST WAYNE ST.,PAULDING,OH,45879,PAULDING,(419) 399-4080,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,5,01/01/2024,12/31/2024,41.1343564,-84.6010933
361302,TWIN CITY MEDICAL CENTER,819 NORTH FIRST STREET,DENNISON,OH,44621,TUSCARAWAS,(740) 922-2800,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,,
361302,TWIN CITY MEDICAL CENTER,819 NORTH FIRST STREET,DENNISON,OH,44621,TUSCARAWAS,(740) 922-2800,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,,
361302,TWIN CITY MEDICAL CENTER,819 NORTH FIRST STREET,DENNISON,OH,44621,TUSCARAWAS,(740) 922-2800,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,,
361302,TWIN CITY MEDICAL CENTER,819 NORTH FIRST STREET,DENNISON,OH,44621,TUSCARAWAS,(740) 922-2800,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,,
361303,LODI COMMUNITY HOSPITAL,225 ELYRIA STREET,LODI,OH,44254,MEDINA,(330) 948-1222,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,41.0352669,-82.01322
361303,LODI COMMUNITY HOSPITAL,225 ELYRIA STREET,LODI,OH,44254,MEDINA,(330) 948-1222,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,41.0352669,-82.01322
361303,LODI COMMUNITY HOSPITAL,225 ELYRIA STREET,LODI,OH,44254,MEDINA,(330) 948-1222,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,41.0352669,-82.01322
361303,LODI COMMUNITY HOSPITAL,225 ELYRIA STREET,LODI,OH,44254,MEDINA,(330) 948-1222,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,41.0352669,-82.01322
361304,GREENFIELD AREA MEDICAL CENTER,550 MIRABEAU STREET,GREENFIELD,OH,45123,HIGHLAND,(937) 981-9400,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,39.3488144,-83.3878136
361304,GREENFIELD AREA MEDICAL CENTER,550 MIRABEAU STREET,GREENFIELD,OH,45123,HIGHLAND,(937) 981-9400,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,39.3488144,-83.3878136
361304,GREENFIELD AREA MEDICAL CENTER,550 MIRABEAU STREET,GREENFIELD,OH,45123,HIGHLAND,(937) 981-9400,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,39.3488144,-83.3878136
361304,GREENFIELD AREA MEDICAL CENTER,550 MIRABEAU STREET,GREENFIELD,OH,45123,HIGHLAND,(937) 981-9400,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,39.3488144,-83.3878136
361306,MERCY ALLEN HOSPITAL,200 WEST LORAIN STREET,OBERLIN,OH,44074,LORAIN,(440) 334-7039,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,41.295169,-82.2252884
361306,MERCY ALLEN HOSPITAL,200 WEST LORAIN STREET,OBERLIN,OH,44074,LORAIN,(440) 334-7039,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,41.295169,-82.2252884
361306,MERCY ALLEN HOSPITAL,200 WEST LORAIN STREET,OBERLIN,OH,44074,LORAIN,(440) 334-7039,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,41.295169,-82.2252884
361306,MERCY ALLEN HOSPITAL,200 WEST LORAIN STREET,OBERLIN,OH,44074,LORAIN,(440) 334-7039,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,41.295169,-82.2252884
361307,UHHS MEMORIAL HOSPITAL OF GENEVA,870 WEST MAIN STREET,GENEVA,OH,44041,ASHTABULA,(440) 415-0151,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,41.7994022,-80.9614527
361307,UHHS MEMORIAL HOSPITAL OF GENEVA,870 WEST MAIN STREET,GENEVA,OH,44041,ASHTABULA,(440) 415-0151,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,41.7994022,-80.9614527
361307,UHHS MEMORIAL HOSPITAL OF GENEVA,870 WEST MAIN STREET,GENEVA,OH,44041,ASHTABULA,(440) 415-0151,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,41.7994022,-80.9614527
361307,UHHS MEMORIAL HOSPITAL OF GENEVA,870 WEST MAIN STREET,GENEVA,OH,44041,ASHTABULA,(440) 415-0151,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,41.7994022,-80.9614527
361308,UNIVERSITY HOSPITALS CONNEAUT MEDICAL CENTER,158 WEST MAIN ROAD,CONNEAUT,OH,44030,ASHTABULA,(440) 593-1131,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,41.9384845,-80.586495
361308,UNIVERSITY HOSPITALS CONNEAUT MEDICAL CENTER,158 WEST MAIN ROAD,CONNEAUT,OH,44030,ASHTABULA,(440) 593-1131,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,41.9384845,-80.586495
361308,UNIVERSITY HOSPITALS CONNEAUT MEDICAL CENTER,158 WEST MAIN ROAD,CONNEAUT,OH,44030,ASHTABULA,(440) 593-1131,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,41.9384845,-80.586495
361308,UNIVERSITY HOSPITALS CONNEAUT MEDICAL CENTER,158 WEST MAIN ROAD,CONNEAUT,OH,44030,ASHTABULA,(440) 593-1131,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,41.9384845,-80.586495
361309,"HENRY COUNTY HOSPITAL, INC",1600 EAST RIVERVIEW AVENUE,NAPOLEON,OH,43545,HENRY,(419) 592-4015,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,41.3923,-84.1263
361309,"HENRY COUNTY HOSPITAL, INC",1600 EAST RIVERVIEW AVENUE,NAPOLEON,OH,43545,HENRY,(419) 592-4015,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,41.3923,-84.1263
361309,"HENRY COUNTY HOSPITAL, INC",1600 EAST RIVERVIEW AVENUE,NAPOLEON,OH,43545,HENRY,(419) 592-4015,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,41.3923,-84.1263
361309,"HENRY COUNTY HOSPITAL, INC",1600 EAST RIVERVIEW AVENUE,NAPOLEON,OH,43545,HENRY,(419) 592-4015,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,41.3923,-84.1263
361310,MERCY HEALTH - WILLARD HOSPITAL,1100 NEAL ZICK ROAD,WILLARD,OH,44890,HURON,(419) 964-5000,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,41.0389166,-82.7097761
361310,MERCY HEALTH - WILLARD HOSPITAL,1100 NEAL ZICK ROAD,WILLARD,OH,44890,HURON,(419) 964-5000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,41.0389166,-82.7097761
361310,MERCY HEALTH - WILLARD HOSPITAL,1100 NEAL ZICK ROAD,WILLARD,OH,44890,HURON,(419) 964-5000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,41.0389166,-82.7097761
361310,MERCY HEALTH - WILLARD HOSPITAL,1100 NEAL ZICK ROAD,WILLARD,OH,44890,HURON,(419) 964-5000,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,41.0389166,-82.7097761
361311,HARRISON COMMUNITY HOSPITAL,951 EAST MARKET STREET,CADIZ,OH,43907,HARRISON,(740) 942-8625,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,40.2573784,-80.9772646
361311,HARRISON COMMUNITY HOSPITAL,951 EAST MARKET STREET,CADIZ,OH,43907,HARRISON,(740) 942-8625,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,40.2573784,-80.9772646
361311,HARRISON COMMUNITY HOSPITAL,951 EAST MARKET STREET,CADIZ,OH,43907,HARRISON,(740) 942-8625,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,40.2573784,-80.9772646
361311,HARRISON COMMUNITY HOSPITAL,951 EAST MARKET STREET,CADIZ,OH,43907,HARRISON,(740) 942-8625,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,5,01/01/2024,12/31/2024,40.2573784,-80.9772646
361312,MERCY HEALTH - URBANA HOSPITAL,904 SCIOTO STREET,URBANA,OH,43078,CHAMPAIGN,(937) 653-5231,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,40.1078543,-83.7301076
361312,MERCY HEALTH - URBANA HOSPITAL,904 SCIOTO STREET,URBANA,OH,43078,CHAMPAIGN,(937) 653-5231,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,40.1078543,-83.7301076
361312,MERCY HEALTH - URBANA HOSPITAL,904 SCIOTO STREET,URBANA,OH,43078,CHAMPAIGN,(937) 653-5231,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,40.1078543,-83.7301076
361312,MERCY HEALTH - URBANA HOSPITAL,904 SCIOTO STREET,URBANA,OH,43078,CHAMPAIGN,(937) 653-5231,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,40.1078543,-83.7301076
361313,OHIOHEALTH MORROW COUNTY HOSPITAL,651 WEST MARION ROAD,MOUNT GILEAD,OH,43338,MORROW,(419) 946-5015,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,,
361313,OHIOHEALTH MORROW COUNTY HOSPITAL,651 WEST MARION ROAD,MOUNT GILEAD,OH,43338,MORROW,(419) 946-5015,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,,
